401 	 Q0 	 FBIS3-18024          	 0       	 1,863.9164 	 lucene
401 	 Q0 	 FR940926-2-00088     	 769     	 854.8451 	 lucene
401 	 Q0 	 LA121590-0058        	 770     	 854.5084 	 lucene
401 	 Q0 	 FR940811-2-00103     	 771     	 854.4965 	 lucene
401 	 Q0 	 FBIS3-55110          	 772     	 854.4385 	 lucene
401 	 Q0 	 FR941007-0-00017     	 773     	 854.1281 	 lucene
401 	 Q0 	 FBIS3-42139          	 774     	 853.9194 	 lucene
401 	 Q0 	 FBIS3-28082          	 775     	 853.9194 	 lucene
401 	 Q0 	 LA030889-0038        	 776     	 853.7744 	 lucene
401 	 Q0 	 FBIS4-10685          	 777     	 853.7159 	 lucene
401 	 Q0 	 FT921-5165           	 778     	 853.6613 	 lucene
401 	 Q0 	 FBIS3-15882          	 779     	 853.4462 	 lucene
401 	 Q0 	 FBIS3-22892          	 780     	 853.4462 	 lucene
401 	 Q0 	 FBIS3-39554          	 781     	 853.3666 	 lucene
401 	 Q0 	 FT921-15986          	 782     	 853.2780 	 lucene
401 	 Q0 	 FR940111-2-00051     	 783     	 853.2576 	 lucene
401 	 Q0 	 FBIS4-43710          	 784     	 853.1344 	 lucene
401 	 Q0 	 LA100390-0011        	 785     	 853.1094 	 lucene
401 	 Q0 	 FR940414-2-00021     	 786     	 853.0861 	 lucene
401 	 Q0 	 FR940405-1-00145     	 787     	 853.0395 	 lucene
401 	 Q0 	 FR940223-2-00187     	 788     	 852.8837 	 lucene
401 	 Q0 	 FT944-12157          	 789     	 852.8174 	 lucene
401 	 Q0 	 FR940208-2-00190     	 790     	 852.5255 	 lucene
401 	 Q0 	 FBIS4-23992          	 791     	 852.4995 	 lucene
401 	 Q0 	 FBIS3-46239          	 792     	 852.1265 	 lucene
401 	 Q0 	 FBIS3-7104           	 793     	 852.0225 	 lucene
401 	 Q0 	 FBIS3-35851          	 794     	 851.8375 	 lucene
401 	 Q0 	 FR940707-2-00077     	 795     	 851.6427 	 lucene
401 	 Q0 	 FBIS4-66283          	 796     	 851.5863 	 lucene
401 	 Q0 	 FR940516-1-00018     	 797     	 851.4409 	 lucene
401 	 Q0 	 LA091090-0101        	 798     	 851.2880 	 lucene
401 	 Q0 	 FBIS4-60835          	 799     	 851.1030 	 lucene
401 	 Q0 	 FBIS3-35245          	 800     	 850.9656 	 lucene
401 	 Q0 	 FBIS3-36689          	 801     	 850.9609 	 lucene
401 	 Q0 	 FBIS3-47860          	 802     	 850.8914 	 lucene
401 	 Q0 	 FBIS4-34137          	 803     	 850.8900 	 lucene
401 	 Q0 	 FR941019-1-00059     	 804     	 850.7652 	 lucene
401 	 Q0 	 FT931-11337          	 805     	 850.6361 	 lucene
401 	 Q0 	 FR941205-0-00005     	 806     	 849.9458 	 lucene
401 	 Q0 	 FBIS4-49722          	 807     	 849.7360 	 lucene
401 	 Q0 	 FBIS4-43047          	 808     	 849.6687 	 lucene
401 	 Q0 	 LA051190-0006        	 809     	 849.4872 	 lucene
401 	 Q0 	 FR940627-2-00046     	 810     	 849.3504 	 lucene
401 	 Q0 	 FR940816-1-00017     	 811     	 849.3364 	 lucene
401 	 Q0 	 FBIS4-3708           	 812     	 849.2125 	 lucene
401 	 Q0 	 FR941011-0-00030     	 813     	 849.0580 	 lucene
401 	 Q0 	 FBIS4-48603          	 814     	 849.0236 	 lucene
401 	 Q0 	 FBIS3-46386          	 815     	 848.8827 	 lucene
401 	 Q0 	 FR940825-1-00048     	 816     	 848.5739 	 lucene
401 	 Q0 	 FBIS3-33026          	 817     	 848.2732 	 lucene
401 	 Q0 	 FBIS3-26090          	 818     	 848.1376 	 lucene
401 	 Q0 	 LA091589-0048        	 819     	 847.9716 	 lucene
401 	 Q0 	 LA071489-0001        	 820     	 847.9080 	 lucene
401 	 Q0 	 FBIS4-62428          	 821     	 847.8212 	 lucene
401 	 Q0 	 FBIS4-45963          	 822     	 847.8212 	 lucene
401 	 Q0 	 FR940504-2-00099     	 823     	 847.7120 	 lucene
401 	 Q0 	 FR941205-0-00026     	 824     	 847.7006 	 lucene
401 	 Q0 	 LA030489-0030        	 825     	 847.6472 	 lucene
401 	 Q0 	 LA091989-0143        	 826     	 847.4573 	 lucene
401 	 Q0 	 FR940802-2-00086     	 827     	 847.4166 	 lucene
401 	 Q0 	 FBIS4-56099          	 828     	 847.3835 	 lucene
401 	 Q0 	 FR940928-0-00026     	 829     	 847.3432 	 lucene
401 	 Q0 	 FR940713-0-00006     	 830     	 847.1605 	 lucene
401 	 Q0 	 FT923-5991           	 831     	 847.0905 	 lucene
401 	 Q0 	 FT931-768            	 832     	 846.9376 	 lucene
401 	 Q0 	 FT933-417            	 833     	 846.7614 	 lucene
401 	 Q0 	 LA033189-0110        	 834     	 846.7125 	 lucene
401 	 Q0 	 FR940406-2-00080     	 835     	 846.5106 	 lucene
401 	 Q0 	 FT922-7324           	 836     	 846.3485 	 lucene
401 	 Q0 	 FR940504-1-00055     	 837     	 846.2264 	 lucene
401 	 Q0 	 FBIS4-48969          	 838     	 845.9784 	 lucene
401 	 Q0 	 FT921-16075          	 839     	 845.9410 	 lucene
401 	 Q0 	 LA011889-0074        	 840     	 845.8164 	 lucene
401 	 Q0 	 FBIS3-50278          	 841     	 845.4087 	 lucene
401 	 Q0 	 FBIS3-9114           	 842     	 845.3654 	 lucene
401 	 Q0 	 FBIS4-30505          	 843     	 845.2919 	 lucene
401 	 Q0 	 FT934-9421           	 844     	 845.2504 	 lucene
401 	 Q0 	 LA040690-0091        	 845     	 845.1425 	 lucene
401 	 Q0 	 LA092989-0114        	 846     	 844.9078 	 lucene
401 	 Q0 	 FR940825-1-00058     	 847     	 844.8383 	 lucene
401 	 Q0 	 FBIS3-26362          	 848     	 844.7721 	 lucene
401 	 Q0 	 FR941007-0-00022     	 849     	 844.7027 	 lucene
401 	 Q0 	 LA102889-0141        	 850     	 844.3624 	 lucene
401 	 Q0 	 FBIS4-25158          	 851     	 844.2728 	 lucene
401 	 Q0 	 FR940811-2-00114     	 852     	 844.2334 	 lucene
401 	 Q0 	 FR940825-1-00062     	 853     	 844.1076 	 lucene
401 	 Q0 	 LA080890-0026        	 854     	 843.8751 	 lucene
401 	 Q0 	 FBIS4-2201           	 855     	 843.7235 	 lucene
401 	 Q0 	 FBIS4-57792          	 856     	 843.5123 	 lucene
401 	 Q0 	 FR940805-1-00028     	 857     	 843.3132 	 lucene
401 	 Q0 	 FBIS4-3478           	 858     	 843.0707 	 lucene
401 	 Q0 	 LA113090-0029        	 859     	 842.7297 	 lucene
401 	 Q0 	 FR940216-0-00267     	 860     	 842.4568 	 lucene
401 	 Q0 	 LA041890-0034        	 861     	 842.4438 	 lucene
401 	 Q0 	 FBIS3-51445          	 862     	 842.1650 	 lucene
401 	 Q0 	 FT923-4063           	 863     	 841.8931 	 lucene
401 	 Q0 	 FR940118-1-00005     	 864     	 841.7108 	 lucene
401 	 Q0 	 LA012890-0150        	 865     	 841.1046 	 lucene
401 	 Q0 	 FBIS4-22024          	 866     	 840.3946 	 lucene
401 	 Q0 	 FT941-12812          	 867     	 840.3946 	 lucene
401 	 Q0 	 FR940405-2-00013     	 868     	 840.2324 	 lucene
401 	 Q0 	 FBIS3-11386          	 869     	 839.9691 	 lucene
401 	 Q0 	 FBIS3-29409          	 870     	 839.9512 	 lucene
401 	 Q0 	 FBIS4-14539          	 871     	 839.9105 	 lucene
401 	 Q0 	 FR940722-1-00030     	 872     	 839.8951 	 lucene
401 	 Q0 	 LA090589-0068        	 873     	 839.8762 	 lucene
401 	 Q0 	 LA103190-0048        	 874     	 839.8673 	 lucene
401 	 Q0 	 LA122290-0085        	 875     	 839.8309 	 lucene
401 	 Q0 	 FT924-5843           	 876     	 839.8073 	 lucene
401 	 Q0 	 FT933-13358          	 877     	 839.7136 	 lucene
401 	 Q0 	 FT911-3663           	 878     	 839.7073 	 lucene
401 	 Q0 	 FBIS4-16728          	 879     	 839.6474 	 lucene
401 	 Q0 	 FR941028-0-00044     	 880     	 839.5903 	 lucene
401 	 Q0 	 LA020289-0211        	 881     	 839.4746 	 lucene
401 	 Q0 	 FBIS3-39275          	 882     	 839.3981 	 lucene
401 	 Q0 	 FT924-11405          	 883     	 839.0143 	 lucene
401 	 Q0 	 FT921-2686           	 884     	 838.8806 	 lucene
401 	 Q0 	 LA081790-0004        	 885     	 838.7495 	 lucene
401 	 Q0 	 FBIS4-65404          	 886     	 838.6978 	 lucene
401 	 Q0 	 FR940830-2-00067     	 887     	 838.6026 	 lucene
401 	 Q0 	 LA012589-0011        	 888     	 838.3422 	 lucene
401 	 Q0 	 FT921-5521           	 889     	 838.0283 	 lucene
401 	 Q0 	 FT921-963            	 890     	 837.9876 	 lucene
401 	 Q0 	 FBIS4-29053          	 891     	 837.9490 	 lucene
401 	 Q0 	 FBIS4-21108          	 892     	 837.7562 	 lucene
401 	 Q0 	 FT941-15226          	 893     	 836.7388 	 lucene
401 	 Q0 	 LA033189-0113        	 894     	 836.6106 	 lucene
401 	 Q0 	 FT944-13874          	 895     	 836.4807 	 lucene
401 	 Q0 	 FBIS4-34751          	 896     	 836.2965 	 lucene
401 	 Q0 	 LA040990-0038        	 897     	 836.2113 	 lucene
401 	 Q0 	 LA051790-0118        	 898     	 835.9644 	 lucene
401 	 Q0 	 FR940916-1-00068     	 899     	 835.6299 	 lucene
401 	 Q0 	 FR940223-2-00168     	 900     	 835.6299 	 lucene
401 	 Q0 	 FR941205-0-00030     	 901     	 835.5461 	 lucene
401 	 Q0 	 LA122190-0083        	 902     	 834.9278 	 lucene
401 	 Q0 	 FBIS4-53979          	 903     	 834.7454 	 lucene
401 	 Q0 	 FBIS3-39302          	 904     	 834.4064 	 lucene
401 	 Q0 	 FBIS3-17244          	 905     	 834.2975 	 lucene
401 	 Q0 	 FBIS3-24392          	 906     	 834.2975 	 lucene
401 	 Q0 	 FR940817-0-00049     	 907     	 834.2277 	 lucene
401 	 Q0 	 FBIS3-11123          	 908     	 834.1880 	 lucene
401 	 Q0 	 FT934-1807           	 909     	 834.0385 	 lucene
401 	 Q0 	 FT922-4682           	 910     	 833.9242 	 lucene
401 	 Q0 	 FT922-2268           	 911     	 833.7968 	 lucene
401 	 Q0 	 FR940412-2-00100     	 912     	 833.2535 	 lucene
401 	 Q0 	 LA122090-0116        	 913     	 833.1196 	 lucene
401 	 Q0 	 FT944-12376          	 914     	 832.9960 	 lucene
401 	 Q0 	 FR940825-1-00053     	 915     	 832.9149 	 lucene
401 	 Q0 	 FT932-2634           	 916     	 832.7421 	 lucene
401 	 Q0 	 LA030289-0080        	 917     	 832.6224 	 lucene
401 	 Q0 	 FBIS3-25004          	 918     	 832.4310 	 lucene
401 	 Q0 	 LA100490-0070        	 919     	 832.3608 	 lucene
401 	 Q0 	 FBIS4-24702          	 920     	 832.3450 	 lucene
401 	 Q0 	 FT943-6060           	 921     	 832.3027 	 lucene
401 	 Q0 	 FBIS4-16324          	 922     	 832.2056 	 lucene
401 	 Q0 	 FT911-2276           	 923     	 832.1276 	 lucene
401 	 Q0 	 FR940817-0-00063     	 924     	 831.6204 	 lucene
401 	 Q0 	 FBIS4-49219          	 925     	 831.5996 	 lucene
401 	 Q0 	 FT924-13939          	 926     	 831.5125 	 lucene
401 	 Q0 	 FT942-2229           	 927     	 831.4260 	 lucene
401 	 Q0 	 FBIS3-10445          	 928     	 831.2635 	 lucene
401 	 Q0 	 FBIS3-10476          	 929     	 831.2635 	 lucene
401 	 Q0 	 FT932-13086          	 930     	 830.8959 	 lucene
401 	 Q0 	 FBIS4-44794          	 931     	 830.7455 	 lucene
401 	 Q0 	 LA051789-0120        	 932     	 830.6203 	 lucene
401 	 Q0 	 LA072290-0171        	 933     	 830.5017 	 lucene
401 	 Q0 	 FR940817-0-00061     	 934     	 830.4880 	 lucene
401 	 Q0 	 FBIS3-32164          	 935     	 830.2958 	 lucene
401 	 Q0 	 FBIS4-57993          	 936     	 830.1985 	 lucene
401 	 Q0 	 LA030289-0212        	 937     	 829.9875 	 lucene
401 	 Q0 	 FBIS4-55049          	 938     	 829.6591 	 lucene
401 	 Q0 	 FT923-5386           	 939     	 829.2879 	 lucene
401 	 Q0 	 FR941205-0-00032     	 940     	 828.2979 	 lucene
401 	 Q0 	 FBIS4-44239          	 941     	 828.2770 	 lucene
401 	 Q0 	 FBIS4-67133          	 942     	 828.2462 	 lucene
401 	 Q0 	 LA121890-0120        	 943     	 827.5040 	 lucene
401 	 Q0 	 LA021789-0180        	 944     	 827.4565 	 lucene
401 	 Q0 	 LA052489-0042        	 945     	 827.1528 	 lucene
401 	 Q0 	 LA011489-0072        	 946     	 827.0699 	 lucene
401 	 Q0 	 FBIS4-26305          	 947     	 827.0141 	 lucene
401 	 Q0 	 FR941206-2-00047     	 948     	 826.9782 	 lucene
401 	 Q0 	 FT934-1267           	 949     	 826.9529 	 lucene
401 	 Q0 	 LA072590-0053        	 950     	 826.6782 	 lucene
401 	 Q0 	 FT923-1188           	 951     	 826.5411 	 lucene
401 	 Q0 	 FR940127-2-00087     	 952     	 826.4590 	 lucene
401 	 Q0 	 LA050490-0135        	 953     	 826.4370 	 lucene
401 	 Q0 	 FR940817-0-00058     	 954     	 826.4042 	 lucene
401 	 Q0 	 FR940825-1-00090     	 955     	 826.2811 	 lucene
401 	 Q0 	 FT933-14274          	 956     	 826.2676 	 lucene
401 	 Q0 	 LA060990-0060        	 957     	 826.0415 	 lucene
401 	 Q0 	 FT931-17141          	 958     	 825.9135 	 lucene
401 	 Q0 	 FBIS4-53733          	 959     	 825.6676 	 lucene
401 	 Q0 	 FBIS4-45221          	 960     	 825.6676 	 lucene
401 	 Q0 	 FR941202-2-00175     	 961     	 825.6295 	 lucene
401 	 Q0 	 LA100389-0073        	 962     	 825.4919 	 lucene
401 	 Q0 	 LA080989-0046        	 963     	 825.4172 	 lucene
401 	 Q0 	 FT921-14710          	 964     	 825.3543 	 lucene
401 	 Q0 	 FBIS3-56822          	 965     	 825.1061 	 lucene
401 	 Q0 	 FT933-16063          	 966     	 825.0356 	 lucene
401 	 Q0 	 FT921-15239          	 967     	 824.4911 	 lucene
401 	 Q0 	 FBIS3-57724          	 968     	 824.0919 	 lucene
401 	 Q0 	 FT934-11514          	 969     	 824.0582 	 lucene
401 	 Q0 	 FR940920-2-00037     	 970     	 823.9669 	 lucene
401 	 Q0 	 FT933-11804          	 971     	 823.7977 	 lucene
401 	 Q0 	 FT921-9727           	 972     	 823.7136 	 lucene
401 	 Q0 	 FT924-4470           	 973     	 823.6548 	 lucene
401 	 Q0 	 LA102189-0093        	 974     	 823.4789 	 lucene
401 	 Q0 	 FBIS3-32355          	 975     	 823.4695 	 lucene
401 	 Q0 	 FBIS4-57656          	 976     	 823.1824 	 lucene
401 	 Q0 	 FT932-15332          	 977     	 823.1756 	 lucene
401 	 Q0 	 LA100689-0013        	 978     	 823.0059 	 lucene
401 	 Q0 	 FBIS3-26323          	 979     	 822.4307 	 lucene
401 	 Q0 	 FT921-5610           	 980     	 822.3047 	 lucene
401 	 Q0 	 FBIS3-30233          	 981     	 822.1985 	 lucene
401 	 Q0 	 FT941-16087          	 982     	 821.7551 	 lucene
401 	 Q0 	 FT932-4965           	 983     	 821.5569 	 lucene
401 	 Q0 	 LA072290-0127        	 984     	 821.5280 	 lucene
401 	 Q0 	 FBIS3-16855          	 985     	 821.1929 	 lucene
401 	 Q0 	 FBIS4-64804          	 986     	 821.0988 	 lucene
401 	 Q0 	 FR941110-2-00112     	 987     	 820.9318 	 lucene
401 	 Q0 	 FR940913-2-00055     	 988     	 820.9316 	 lucene
401 	 Q0 	 FT933-14740          	 989     	 820.8351 	 lucene
401 	 Q0 	 FBIS4-63216          	 990     	 820.7824 	 lucene
401 	 Q0 	 FT944-4243           	 991     	 820.3436 	 lucene
401 	 Q0 	 LA090790-0042        	 992     	 820.2958 	 lucene
401 	 Q0 	 FR940811-0-00031     	 993     	 820.2525 	 lucene
401 	 Q0 	 FR940503-2-00170     	 994     	 820.2263 	 lucene
401 	 Q0 	 FBIS4-9084           	 995     	 820.1352 	 lucene
401 	 Q0 	 FT943-10018          	 996     	 820.0868 	 lucene
401 	 Q0 	 FT911-3399           	 997     	 820.0645 	 lucene
401 	 Q0 	 FR940111-0-00032     	 998     	 820.0570 	 lucene
401 	 Q0 	 FR940728-2-00051     	 999     	 819.8099 	 lucene
402 	 Q0 	 LA101290-0115        	 0       	 1,875.9382 	 lucene
402 	 Q0 	 FBIS3-59718          	 1       	 1,747.3704 	 lucene
402 	 Q0 	 LA080190-0099        	 2       	 1,612.9204 	 lucene
402 	 Q0 	 FT933-5693           	 3       	 1,526.3640 	 lucene
402 	 Q0 	 LA101690-0121        	 4       	 1,519.7186 	 lucene
402 	 Q0 	 LA100890-0105        	 5       	 1,500.3821 	 lucene
402 	 Q0 	 LA062590-0042        	 6       	 1,496.8055 	 lucene
402 	 Q0 	 FR940127-2-00200     	 7       	 1,488.8444 	 lucene
402 	 Q0 	 LA092189-0192        	 8       	 1,451.9026 	 lucene
402 	 Q0 	 FR941116-2-00127     	 9       	 1,441.8130 	 lucene
402 	 Q0 	 FR940919-0-00152     	 10      	 1,435.9351 	 lucene
402 	 Q0 	 FR940204-1-00071     	 11      	 1,429.5785 	 lucene
402 	 Q0 	 LA092189-0149        	 12      	 1,384.5104 	 lucene
402 	 Q0 	 FR940630-2-00002     	 13      	 1,372.6675 	 lucene
402 	 Q0 	 FR940204-2-00090     	 14      	 1,372.0271 	 lucene
402 	 Q0 	 LA020789-0112        	 15      	 1,360.0443 	 lucene
402 	 Q0 	 FR940705-2-00218     	 16      	 1,354.7013 	 lucene
402 	 Q0 	 LA031790-0020        	 17      	 1,350.3240 	 lucene
402 	 Q0 	 FR940503-2-00002     	 18      	 1,340.6243 	 lucene
402 	 Q0 	 FR940405-2-00002     	 19      	 1,339.1237 	 lucene
402 	 Q0 	 FR940906-2-00002     	 20      	 1,336.1271 	 lucene
402 	 Q0 	 LA061190-0015        	 21      	 1,331.5150 	 lucene
402 	 Q0 	 FR940104-2-00083     	 22      	 1,325.2213 	 lucene
402 	 Q0 	 FBIS3-42996          	 23      	 1,320.2189 	 lucene
402 	 Q0 	 FBIS3-43034          	 24      	 1,320.2189 	 lucene
402 	 Q0 	 FR940804-1-00034     	 25      	 1,319.9771 	 lucene
402 	 Q0 	 LA042690-0126        	 26      	 1,317.4968 	 lucene
402 	 Q0 	 FR941213-2-00002     	 27      	 1,310.0857 	 lucene
402 	 Q0 	 FBIS3-20885          	 28      	 1,308.6167 	 lucene
402 	 Q0 	 FR940112-2-00002     	 29      	 1,303.2938 	 lucene
402 	 Q0 	 FR941027-2-00005     	 30      	 1,285.0123 	 lucene
402 	 Q0 	 LA072489-0053        	 31      	 1,283.4054 	 lucene
402 	 Q0 	 FR940722-2-00007     	 32      	 1,269.7737 	 lucene
402 	 Q0 	 LA111689-0162        	 33      	 1,266.1780 	 lucene
402 	 Q0 	 LA062089-0028        	 34      	 1,253.6348 	 lucene
402 	 Q0 	 FR940817-2-00271     	 35      	 1,249.4840 	 lucene
402 	 Q0 	 LA121989-0030        	 36      	 1,236.8077 	 lucene
402 	 Q0 	 FR940812-2-00253     	 37      	 1,227.5924 	 lucene
402 	 Q0 	 FR940722-2-00006     	 38      	 1,226.4261 	 lucene
402 	 Q0 	 LA093089-0127        	 39      	 1,224.6578 	 lucene
402 	 Q0 	 FBIS4-22897          	 40      	 1,224.1064 	 lucene
402 	 Q0 	 LA092889-0073        	 41      	 1,209.7164 	 lucene
402 	 Q0 	 FT943-16710          	 42      	 1,202.1948 	 lucene
402 	 Q0 	 LA123190-0047        	 43      	 1,200.8064 	 lucene
402 	 Q0 	 FR940516-2-00155     	 44      	 1,190.5100 	 lucene
402 	 Q0 	 FBIS4-44702          	 45      	 1,187.9396 	 lucene
402 	 Q0 	 FR941128-2-00048     	 46      	 1,181.0784 	 lucene
402 	 Q0 	 FT921-11140          	 47      	 1,180.8074 	 lucene
402 	 Q0 	 FR941019-2-00100     	 48      	 1,180.0323 	 lucene
402 	 Q0 	 LA030690-0022        	 49      	 1,166.7906 	 lucene
402 	 Q0 	 FBIS4-22896          	 50      	 1,164.5635 	 lucene
402 	 Q0 	 LA071389-0109        	 51      	 1,164.0676 	 lucene
402 	 Q0 	 LA052290-0110        	 52      	 1,162.8597 	 lucene
402 	 Q0 	 FBIS3-18052          	 53      	 1,158.9618 	 lucene
402 	 Q0 	 FT933-16361          	 54      	 1,157.9857 	 lucene
402 	 Q0 	 FT924-6735           	 55      	 1,156.7111 	 lucene
402 	 Q0 	 FBIS4-20522          	 56      	 1,154.5494 	 lucene
402 	 Q0 	 FR940426-1-00113     	 57      	 1,152.8235 	 lucene
402 	 Q0 	 FR940622-2-00042     	 58      	 1,145.2703 	 lucene
402 	 Q0 	 LA093089-0065        	 59      	 1,144.8732 	 lucene
402 	 Q0 	 FBIS4-56638          	 60      	 1,141.3306 	 lucene
402 	 Q0 	 FR940817-2-00241     	 61      	 1,139.2484 	 lucene
402 	 Q0 	 LA091789-0146        	 62      	 1,137.8860 	 lucene
402 	 Q0 	 FBIS4-21524          	 63      	 1,136.4877 	 lucene
402 	 Q0 	 LA021290-0061        	 64      	 1,135.1421 	 lucene
402 	 Q0 	 FR940224-2-00089     	 65      	 1,130.7261 	 lucene
402 	 Q0 	 FT933-13787          	 66      	 1,130.4009 	 lucene
402 	 Q0 	 FR941220-0-00056     	 67      	 1,129.8038 	 lucene
402 	 Q0 	 FBIS4-45649          	 68      	 1,128.9773 	 lucene
402 	 Q0 	 FT944-6606           	 69      	 1,128.3282 	 lucene
402 	 Q0 	 FT922-7420           	 70      	 1,128.1310 	 lucene
402 	 Q0 	 FT923-7735           	 71      	 1,119.2428 	 lucene
402 	 Q0 	 FR940525-2-00029     	 72      	 1,116.0779 	 lucene
402 	 Q0 	 LA121189-0004        	 73      	 1,112.0286 	 lucene
402 	 Q0 	 FBIS3-21187          	 74      	 1,111.7439 	 lucene
402 	 Q0 	 LA092489-0022        	 75      	 1,111.1598 	 lucene
402 	 Q0 	 FT943-16263          	 76      	 1,104.4578 	 lucene
402 	 Q0 	 FR941026-2-00005     	 77      	 1,103.1311 	 lucene
402 	 Q0 	 FT934-12369          	 78      	 1,101.7253 	 lucene
402 	 Q0 	 FT911-3356           	 79      	 1,098.4209 	 lucene
402 	 Q0 	 FR941011-2-00100     	 80      	 1,098.0471 	 lucene
402 	 Q0 	 FBIS3-40376          	 81      	 1,096.4211 	 lucene
402 	 Q0 	 LA021089-0095        	 82      	 1,095.8097 	 lucene
402 	 Q0 	 LA011690-0092        	 83      	 1,093.1250 	 lucene
402 	 Q0 	 LA061190-0016        	 84      	 1,092.0721 	 lucene
402 	 Q0 	 FT924-1947           	 85      	 1,091.4447 	 lucene
402 	 Q0 	 LA070390-0042        	 86      	 1,090.8401 	 lucene
402 	 Q0 	 FT943-9928           	 87      	 1,090.7335 	 lucene
402 	 Q0 	 LA113090-0156        	 88      	 1,090.3297 	 lucene
402 	 Q0 	 FR940516-2-00045     	 89      	 1,087.6632 	 lucene
402 	 Q0 	 FT934-3651           	 90      	 1,086.1857 	 lucene
402 	 Q0 	 FT941-14024          	 91      	 1,077.7758 	 lucene
402 	 Q0 	 LA012589-0092        	 92      	 1,074.6373 	 lucene
402 	 Q0 	 FT934-15223          	 93      	 1,070.1271 	 lucene
402 	 Q0 	 LA070390-0087        	 94      	 1,067.5553 	 lucene
402 	 Q0 	 FT922-9346           	 95      	 1,067.5343 	 lucene
402 	 Q0 	 FT943-11853          	 96      	 1,067.1411 	 lucene
402 	 Q0 	 LA040889-0050        	 97      	 1,064.4547 	 lucene
402 	 Q0 	 FT933-6933           	 98      	 1,064.2207 	 lucene
402 	 Q0 	 FBIS4-22957          	 99      	 1,063.0891 	 lucene
402 	 Q0 	 LA032390-0055        	 100     	 1,062.6171 	 lucene
402 	 Q0 	 FT932-3649           	 101     	 1,060.4644 	 lucene
402 	 Q0 	 LA122589-0046        	 102     	 1,058.4374 	 lucene
402 	 Q0 	 FBIS3-42995          	 103     	 1,058.1495 	 lucene
402 	 Q0 	 FBIS3-43033          	 104     	 1,058.1495 	 lucene
402 	 Q0 	 FBIS3-59751          	 105     	 1,057.5094 	 lucene
402 	 Q0 	 LA032090-0104        	 106     	 1,056.3386 	 lucene
402 	 Q0 	 LA073090-0057        	 107     	 1,055.3469 	 lucene
402 	 Q0 	 LA110290-0127        	 108     	 1,052.8281 	 lucene
402 	 Q0 	 LA112690-0069        	 109     	 1,051.6078 	 lucene
402 	 Q0 	 FT944-9860           	 110     	 1,051.2268 	 lucene
402 	 Q0 	 LA090289-0066        	 111     	 1,050.5343 	 lucene
402 	 Q0 	 FT942-10818          	 112     	 1,049.3746 	 lucene
402 	 Q0 	 FT933-2087           	 113     	 1,049.0682 	 lucene
402 	 Q0 	 LA040389-0015        	 114     	 1,048.5078 	 lucene
402 	 Q0 	 LA112189-0147        	 115     	 1,044.1727 	 lucene
402 	 Q0 	 FR940413-2-00074     	 116     	 1,044.1683 	 lucene
402 	 Q0 	 FT924-15660          	 117     	 1,044.0021 	 lucene
402 	 Q0 	 FT921-7951           	 118     	 1,043.2876 	 lucene
402 	 Q0 	 FT922-227            	 119     	 1,042.6542 	 lucene
402 	 Q0 	 FBIS4-67439          	 120     	 1,039.7224 	 lucene
402 	 Q0 	 FT931-10925          	 121     	 1,039.0073 	 lucene
402 	 Q0 	 FBIS4-45093          	 122     	 1,038.5135 	 lucene
402 	 Q0 	 FT942-17527          	 123     	 1,037.4879 	 lucene
402 	 Q0 	 LA113089-0159        	 124     	 1,034.2562 	 lucene
402 	 Q0 	 FT941-3180           	 125     	 1,034.1509 	 lucene
402 	 Q0 	 FR940112-2-00003     	 126     	 1,032.9880 	 lucene
402 	 Q0 	 FR940204-2-00004     	 127     	 1,032.9880 	 lucene
402 	 Q0 	 FT934-2039           	 128     	 1,025.8827 	 lucene
402 	 Q0 	 FT941-11093          	 129     	 1,025.7361 	 lucene
402 	 Q0 	 FR940425-2-00077     	 130     	 1,024.8745 	 lucene
402 	 Q0 	 FBIS3-49865          	 131     	 1,024.7242 	 lucene
402 	 Q0 	 FBIS3-40404          	 132     	 1,024.5221 	 lucene
402 	 Q0 	 FBIS4-67638          	 133     	 1,024.2722 	 lucene
402 	 Q0 	 LA090789-0104        	 134     	 1,023.1630 	 lucene
402 	 Q0 	 FR940817-2-00239     	 135     	 1,022.6323 	 lucene
402 	 Q0 	 LA042390-0090        	 136     	 1,022.6198 	 lucene
402 	 Q0 	 LA073090-0058        	 137     	 1,022.6198 	 lucene
402 	 Q0 	 FR940928-0-00033     	 138     	 1,017.9095 	 lucene
402 	 Q0 	 FR941221-2-00125     	 139     	 1,017.6009 	 lucene
402 	 Q0 	 FR940222-2-00003     	 140     	 1,017.3339 	 lucene
402 	 Q0 	 LA091589-0015        	 141     	 1,014.0753 	 lucene
402 	 Q0 	 FT922-7187           	 142     	 1,013.7855 	 lucene
402 	 Q0 	 FR940202-1-00043     	 143     	 1,013.5366 	 lucene
402 	 Q0 	 FBIS3-20948          	 144     	 1,013.2418 	 lucene
402 	 Q0 	 FR940406-2-00058     	 145     	 1,012.2723 	 lucene
402 	 Q0 	 LA101889-0117        	 146     	 1,012.0851 	 lucene
402 	 Q0 	 LA020590-0053        	 147     	 1,011.3599 	 lucene
402 	 Q0 	 FBIS3-40646          	 148     	 1,011.1171 	 lucene
402 	 Q0 	 LA013089-0072        	 149     	 1,010.8893 	 lucene
402 	 Q0 	 FT911-755            	 150     	 1,010.2380 	 lucene
402 	 Q0 	 LA010989-0047        	 151     	 1,009.6542 	 lucene
402 	 Q0 	 LA100589-0130        	 152     	 1,007.9133 	 lucene
